0	110.626220703125	110.626220703125	110.626220703125	110.626220703125
3	110.2447509765625	110.2447509765625	110.2447509765625	110.2447509765625
6	110.2447509765625	110.2447509765625	110.2447509765625	110.2447509765625
9	110.2447509765625	110.2447509765625	110.2447509765625	110.2447509765625
12	110.2447509765625	110.2447509765625	110.2447509765625	110.2447509765625
15	110.2447509765625	110.2447509765625	110.2447509765625	110.2447509765625
18	110.2447509765625	110.2447509765625	110.2447509765625	110.2447509765625
21	110.626220703125	110.626220703125	110.626220703125	110.626220703125
24	110.626220703125	110.626220703125	110.626220703125	110.626220703125
27	111.0076904296875	111.0076904296875	111.0076904296875	111.0076904296875
30	111.38916015625	111.38916015625	111.38916015625	111.38916015625
33	111.7706298828125	111.7706298828125	111.7706298828125	111.7706298828125
36	112.152099609375	112.152099609375	112.152099609375	112.152099609375
39	112.5335693359375	112.5335693359375	112.5335693359375	112.5335693359375
42	113.2965087890625	113.2965087890625	113.2965087890625	113.2965087890625
45	113.677978515625	113.677978515625	113.677978515625	113.677978515625
48	114.44091796875	114.44091796875	114.44091796875	114.44091796875
51	114.8223876953125	114.8223876953125	114.8223876953125	114.8223876953125
54	115.5853271484375	115.5853271484375	115.5853271484375	115.5853271484375
57	116.3482666015625	116.3482666015625	116.3482666015625	116.3482666015625
60	117.1112060546875	117.1112060546875	117.1112060546875	117.1112060546875
63	117.8741455078125	117.8741455078125	117.8741455078125	117.8741455078125
66	118.6370849609375	118.6370849609375	118.6370849609375	118.6370849609375
69	119.4000244140625	119.4000244140625	119.4000244140625	119.4000244140625
72	120.54443359375	120.54443359375	120.54443359375	120.54443359375
75	121.307373046875	121.307373046875	121.307373046875	121.307373046875
78	122.4517822265625	122.4517822265625	122.4517822265625	122.4517822265625
81	123.59619140625	123.59619140625	123.59619140625	123.59619140625
84	124.359130859375	124.359130859375	124.359130859375	124.359130859375
87	125.5035400390625	125.5035400390625	125.5035400390625	125.5035400390625
90	126.64794921875	126.64794921875	126.64794921875	126.64794921875
93	128.173828125	128.173828125	128.173828125	128.173828125
96	129.3182373046875	129.3182373046875	129.3182373046875	129.3182373046875
99	130.462646484375	130.462646484375	130.462646484375	130.462646484375
102	131.988525390625	131.988525390625	131.988525390625	131.988525390625
105	133.514404296875	133.514404296875	133.514404296875	133.514404296875
108	135.040283203125	135.040283203125	135.040283203125	135.040283203125
111	136.9476318359375	136.9476318359375	136.9476318359375	136.9476318359375
114	138.85498046875	138.85498046875	138.85498046875	138.85498046875
117	140.7623291015625	140.7623291015625	140.7623291015625	140.7623291015625
120	143.0511474609375	143.0511474609375	143.0511474609375	143.0511474609375
123	145.721435546875	145.721435546875	145.721435546875	145.721435546875
126	148.3917236328125	148.3917236328125	148.3917236328125	148.3917236328125
129	151.4434814453125	151.4434814453125	151.4434814453125	151.4434814453125
132	154.876708984375	154.876708984375	154.876708984375	154.876708984375
135	158.69140625	158.69140625	158.69140625	158.69140625
138	162.8875732421875	162.8875732421875	162.8875732421875	162.8875732421875
141	167.083740234375	167.083740234375	167.083740234375	167.083740234375
144	172.0428466796875	172.0428466796875	172.0428466796875	172.0428466796875
147	177.764892578125	177.764892578125	177.764892578125	177.764892578125
150	183.4869384765625	183.4869384765625	183.4869384765625	183.4869384765625
153	189.5904541015625	189.5904541015625	189.5904541015625	189.5904541015625
156	196.4569091796875	196.4569091796875	196.4569091796875	196.4569091796875
159	203.3233642578125	203.3233642578125	203.3233642578125	203.3233642578125
162	210.9527587890625	210.9527587890625	210.9527587890625	210.9527587890625
165	218.5821533203125	218.5821533203125	218.5821533203125	218.5821533203125
168	226.2115478515625	226.2115478515625	226.2115478515625	226.2115478515625
171	234.222412109375	234.222412109375	234.222412109375	234.222412109375
174	241.851806640625	241.851806640625	241.851806640625	241.851806640625
177	249.481201171875	249.481201171875	249.481201171875	249.481201171875
180	322.3419189453125	322.3419189453125	322.3419189453125	322.3419189453125
183	231.93359375	231.93359375	231.93359375	231.93359375
186	280.3802490234375	280.3802490234375	280.3802490234375	280.3802490234375
