0	100.7080078125	93.07861328125	90.789794921875	91.552734375
3	103.3782958984375	98.0377197265625	97.65625	95.367431640625
6	107.9559326171875	101.8524169921875	99.18212890625	96.893310546875
9	107.9559326171875	101.8524169921875	99.18212890625	96.893310546875
12	110.2447509765625	101.8524169921875	99.945068359375	97.2747802734375
15	109.4818115234375	99.945068359375	99.5635986328125	96.893310546875
18	106.8115234375	99.945068359375	99.5635986328125	96.893310546875
21	104.522705078125	97.65625	98.8006591796875	94.6044921875
24	105.6671142578125	101.0894775390625	100.7080078125	94.9859619140625
27	104.9041748046875	98.0377197265625	99.5635986328125	92.6971435546875
30	109.100341796875	102.996826171875	102.6153564453125	98.8006591796875
33	109.100341796875	104.522705078125	103.3782958984375	101.0894775390625
36	106.4300537109375	102.996826171875	102.6153564453125	102.23388671875
39	106.048583984375	98.8006591796875	100.3265380859375	94.2230224609375
42	106.8115234375	98.8006591796875	100.7080078125	94.2230224609375
45	109.4818115234375	100.7080078125	103.759765625	98.0377197265625
48	111.38916015625	102.996826171875	106.8115234375	101.470947265625
51	108.7188720703125	101.470947265625	106.8115234375	101.470947265625
54	107.574462890625	101.470947265625	104.522705078125	97.65625
57	107.574462890625	101.470947265625	105.6671142578125	97.65625
60	109.86328125	104.522705078125	108.7188720703125	101.8524169921875
63	109.86328125	103.759765625	107.574462890625	101.0894775390625
66	108.33740234375	99.5635986328125	104.522705078125	99.945068359375
69	107.1929931640625	99.5635986328125	106.8115234375	99.945068359375
72	106.048583984375	97.65625	105.6671142578125	98.419189453125
75	105.28564453125	96.5118408203125	105.6671142578125	96.13037109375
78	110.626220703125	100.3265380859375	111.7706298828125	101.8524169921875
81	113.677978515625	104.9041748046875	117.49267578125	109.4818115234375
84	120.54443359375	109.86328125	119.0185546875	114.0594482421875
87	120.54443359375	112.9150390625	122.833251953125	116.729736328125
90	119.781494140625	111.0076904296875	123.59619140625	116.729736328125
93	111.7706298828125	103.759765625	120.9259033203125	111.0076904296875
96	116.729736328125	108.7188720703125	125.1220703125	117.1112060546875
99	119.781494140625	106.048583984375	131.6070556640625	122.0703125
102	121.307373046875	111.38916015625	133.1329345703125	123.9776611328125
105	120.54443359375	112.152099609375	139.9993896484375	129.69970703125
108	123.9776611328125	114.8223876953125	147.247314453125	134.27734375
111	123.9776611328125	112.9150390625	149.1546630859375	135.040283203125
114	125.885009765625	115.966796875	159.8358154296875	143.0511474609375
117	133.1329345703125	120.1629638671875	165.9393310546875	149.1546630859375
120	134.27734375	119.781494140625	175.47607421875	158.3099365234375
123	135.040283203125	123.59619140625	181.1981201171875	159.0728759765625
126	139.9993896484375	124.359130859375	195.6939697265625	176.6204833984375
129	153.350830078125	136.1846923828125	212.09716796875	188.446044921875
132	162.506103515625	145.721435546875	229.644775390625	205.99365234375
135	165.9393310546875	149.5361328125	248.71826171875	218.963623046875
138	165.9393310546875	151.4434814453125	259.7808837890625	229.644775390625
141	175.47607421875	157.16552734375	280.3802490234375	243.7591552734375
144	180.0537109375	157.928466796875	294.1131591796875	255.584716796875
147	186.1572265625	163.26904296875	318.5272216796875	271.2249755859375
150	197.601318359375	175.0946044921875	341.4154052734375	296.4019775390625
153	208.6639404296875	185.0128173828125	367.73681640625	315.093994140625
156	220.8709716796875	192.6422119140625	391.387939453125	337.21923828125
159	237.274169921875	209.4268798828125	426.8646240234375	365.8294677734375
162	241.0888671875	214.385986328125	447.4639892578125	382.6141357421875
165	255.2032470703125	224.6856689453125	474.54833984375	404.7393798828125
168	271.9879150390625	244.140625	508.880615234375	436.4013671875
171	276.18408203125	246.0479736328125	524.90234375	449.371337890625
174	291.8243408203125	259.3994140625	549.6978759765625	467.681884765625
177	303.2684326171875	273.5137939453125	572.20458984375	486.75537109375
180	315.85693359375	286.865234375	594.7113037109375	506.2103271484375
183	323.486328125	297.1649169921875	610.7330322265625	521.087646484375
186	342.559814453125	315.093994140625	630.5694580078125	535.58349609375
189	347.900390625	325.01220703125	637.8173828125	542.8314208984375
192	354.00390625	329.58984375	644.3023681640625	544.3572998046875
195	362.396240234375	344.4671630859375	647.735595703125	550.84228515625
198	360.107421875	344.085693359375	636.6729736328125	542.0684814453125
201	367.73681640625	355.52978515625	635.528564453125	538.2537841796875
204	376.89208984375	362.396240234375	629.0435791015625	533.6761474609375
207	368.499755859375	359.7259521484375	606.9183349609375	512.3138427734375
210	372.314453125	367.73681640625	595.855712890625	506.9732666015625
213	368.8812255859375	369.6441650390625	576.7822265625	491.3330078125
216	371.1700439453125	378.0364990234375	563.4307861328125	475.6927490234375
219	366.973876953125	374.2218017578125	534.0576171875	452.8045654296875
222	360.4888916015625	371.1700439453125	506.591796875	431.4422607421875
225	355.9112548828125	374.603271484375	485.2294921875	413.1317138671875
228	350.5706787109375	374.2218017578125	460.8154296875	392.913818359375
231	347.900390625	371.1700439453125	436.7828369140625	371.1700439453125
234	343.7042236328125	378.41796875	413.8946533203125	354.3853759765625
237	343.32275390625	379.94384765625	395.965576171875	336.8377685546875
240	347.137451171875	388.336181640625	378.7994384765625	327.301025390625
243	336.456298828125	383.758544921875	350.5706787109375	299.4537353515625
246	340.6524658203125	397.491455078125	343.7042236328125	295.6390380859375
249	341.796875	401.30615234375	323.8677978515625	278.8543701171875
252	347.900390625	417.7093505859375	317.3828125	275.0396728515625
255	346.7559814453125	422.66845703125	299.072265625	256.34765625
258	353.6224365234375	432.9681396484375	289.154052734375	250.244140625
261	355.9112548828125	447.845458984375	285.33935546875	247.1923828125
264	370.025634765625	468.8262939453125	272.369384765625	239.1815185546875
