0	-38.14697265625	-38.14697265625	-38.14697265625	-38.14697265625
3	-35.4766845703125	-35.4766845703125	-35.4766845703125	-35.4766845703125
6	-53.40576171875	-53.40576171875	-53.40576171875	-53.40576171875
9	-24.4140625	-24.4140625	-24.4140625	-24.4140625
12	-18.310546875	-18.310546875	-18.310546875	-18.310546875
15	-17.9290771484375	-17.9290771484375	-17.9290771484375	-17.9290771484375
18	-14.1143798828125	-14.1143798828125	-14.1143798828125	-14.1143798828125
21	-12.969970703125	-12.969970703125	-12.969970703125	-12.969970703125
24	-7.2479248046875	-7.2479248046875	-7.2479248046875	-7.2479248046875
27	6.4849853515625	6.4849853515625	6.4849853515625	6.4849853515625
30	29.3731689453125	29.3731689453125	29.3731689453125	29.3731689453125
33	30.8990478515625	30.8990478515625	30.8990478515625	30.8990478515625
36	19.83642578125	19.83642578125	19.83642578125	19.83642578125
39	14.8773193359375	14.8773193359375	14.8773193359375	14.8773193359375
42	-5.340576171875	-5.340576171875	-5.340576171875	-5.340576171875
45	-12.969970703125	-12.969970703125	-12.969970703125	-12.969970703125
48	-28.228759765625	-28.228759765625	-28.228759765625	-28.228759765625
51	-12.20703125	-12.20703125	-12.20703125	-12.20703125
54	-3.0517578125	-3.0517578125	-3.0517578125	-3.0517578125
57	0.3814697265625	0.3814697265625	0.3814697265625	0.3814697265625
60	44.6319580078125	44.6319580078125	44.6319580078125	44.6319580078125
63	53.0242919921875	53.0242919921875	53.0242919921875	53.0242919921875
66	60.6536865234375	60.6536865234375	60.6536865234375	60.6536865234375
69	61.03515625	61.03515625	61.03515625	61.03515625
72	64.4683837890625	64.4683837890625	64.4683837890625	64.4683837890625
75	57.220458984375	57.220458984375	57.220458984375	57.220458984375
78	53.7872314453125	53.7872314453125	53.7872314453125	53.7872314453125
81	54.168701171875	54.168701171875	54.168701171875	54.168701171875
84	42.3431396484375	42.3431396484375	42.3431396484375	42.3431396484375
87	69.0460205078125	69.0460205078125	69.0460205078125	69.0460205078125
90	112.5335693359375	112.5335693359375	112.5335693359375	112.5335693359375
93	125.1220703125	125.1220703125	125.1220703125	125.1220703125
96	148.3917236328125	148.3917236328125	148.3917236328125	148.3917236328125
99	167.4652099609375	167.4652099609375	167.4652099609375	167.4652099609375
102	185.0128173828125	185.0128173828125	185.0128173828125	185.0128173828125
105	169.37255859375	169.37255859375	169.37255859375	169.37255859375
108	162.8875732421875	162.8875732421875	162.8875732421875	162.8875732421875
111	113.677978515625	113.677978515625	113.677978515625	113.677978515625
